name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic;
ODDEN,29403,804,0.27,78665.99,90.42,(S),(S),1.87,2.36,3.61;
OZA,29403,804,0.27,78666.26,3.98,(S),90.8,(S),3.48,0.87;
HARI,29403,804,0.27,78666.53,40.05,3.11,53.23,0,2.61,1;
BUMANGLAG,29403,804,0.27,78666.81,2.24,(S),85.07,(S),7.09,5.35;
DOUBLE,29403,804,0.27,78667.08,94.9,(S),0.75,(S),2.24,1.37;
EKE,29403,804,0.27,78667.35,17.91,75.37,3.48,(S),2.11,(S);
DRECHSLER,29422,803,0.27,78667.62,93.4,(S),1.12,(S),1.87,3.49;
CATTELL,29422,803,0.27,78667.9,93.9,(S),1.49,(S),1.37,2.12;
ICENHOUR,29422,803,0.27,78668.17,95.27,(S),(S),1.12,1.37,1.62;
GILLASPY,29422,803,0.27,78668.44,93.52,0,0.62,0.62,1.62,3.61;
PAOLILLO,29422,803,0.27,78668.71,96.01,(S),1.12,0,(S),2.37;
RENK,29422,803,0.27,78668.98,90.41,(S),0.75,(S),1.74,6.23;
OBERMILLER,29422,803,0.27,78669.26,94.52,(S),0.87,(S),1.49,1.87;
OPHEIM,29422,803,0.27,78669.53,93.65,(S),(S),1.74,1.74,1.62;
MONEYPENNY,29422,803,0.27,78669.8,96.51,(S),(S),0.75,0.87,1.62;
MCWHERTER,29422,803,0.27,78670.07,89.29,6.72,(S),(S),0.87,2.62;
RIEGLE,29422,803,0.27,78670.35,95.39,(S),(S),0,1.49,2.24;
STURKIE,29422,803,0.27,78670.62,86.3,9.84,1.12,(S),1.37,(S);
SUNDIN,29422,803,0.27,78670.89,94.02,(S),0.75,(S),2.99,1.87;
THAMMAVONGSA,29422,803,0.27,78671.16,1.25,(S),94.27,0,3.86,(S);
BLUITT,29422,803,0.27,78671.43,3.74,91.28,(S),(S),2.12,2.62;
BLANCHFIELD,29422,803,0.27,78671.71,91.16,1.74,0.62,0,2.12,4.36;
BLUST,29422,803,0.27,78671.98,96.76,0,(S),(S),1.12,1.74;
BREDA,29422,803,0.27,78672.25,83.06,11.58,(S),(S),0.87,4.23;
BORUFF,29422,803,0.27,78672.52,97.63,(S),(S),0,1,0.87;
BIRKELAND,29422,803,0.27,78672.8,92.28,0.62,0.62,2.74,2.24,1.49;
BISCOE,29422,803,0.27,78673.07,60.02,32.38,(S),(S),3.49,3.24;
BISONO,29422,803,0.27,78673.34,4.86,(S),(S),0,0,94.52;
ZAGAR,29422,803,0.27,78673.61,94.4,0.62,0.75,(S),(S),3.24;
ALL,29422,803,0.27,78673.88,84.68,8.34,1.87,(S),(S),3.49;
WIGGER,29422,803,0.27,78674.16,95.39,(S),(S),1.25,1.12,1.87;
WILDERMAN,29447,802,0.27,78674.43,92.52,(S),1.37,(S),3.62,2.12;
WOODCOX,29447,802,0.27,78674.7,82.42,10.97,(S),(S),2.24,3.99;
YAFFE,29447,802,0.27,78674.97,94.26,(S),1.5,(S),1,2.24;
VITOLO,29447,802,0.27,78675.24,92.89,(S),(S),0,1,5.36;
ZAINO,29447,802,0.27,78675.52,95.51,(S),0.87,(S),1.62,1.62;
BRECK,29447,802,0.27,78675.79,92.89,(S),(S),0.87,1.12,3.99;
BOIS,29447,802,0.27,78676.06,81.67,13.59,(S),(S),2.12,1.5;
BONENFANT,29447,802,0.27,78676.33,92.89,3.99,0,0,1.62,1.5;
BACCAM,29447,802,0.27,78676.6,4.86,(S),85.66,(S),7.11,2.12;
SILVERSMITH,29447,802,0.27,78676.88,24.31,(S),(S),65.96,4.11,5.24;
MCILRATH,29447,802,0.27,78677.15,93.52,(S),0.87,(S),1.87,3.49;
MCCUTCHAN,29447,802,0.27,78677.42,96.01,(S),1,(S),1.37,1;
MCALOON,29447,802,0.27,78677.69,97.63,(S),(S),0,0.62,1;
MAHLUM,29447,802,0.27,78677.96,94.26,1.12,(S),(S),1.5,2.12;
MACNAUGHTON,29447,802,0.27,78678.24,95.14,(S),0.87,(S),2,1.87;
LIERMAN,29447,802,0.27,78678.51,95.51,(S),(S),0.87,1.75,1.25;
NAING,29447,802,0.27,78678.78,1.25,(S),95.51,0,2.24,(S);
POLINSKI,29447,802,0.27,78679.05,97.63,(S),(S),0,0.62,1.5;
PULSE,29447,802,0.27,78679.32,90.15,2.99,1.12,1.25,2.87,1.62;
ESSA,29447,802,0.27,78679.59,66.83,14.84,11.72,(S),5.61,(S);
HOLLIN,29447,802,0.27,78679.87,80.17,15.09,(S),(S),2.74,1.37;
HERMANS,29447,802,0.27,78680.14,90.15,(S),1,(S),3.12,4.49;
CHALLA,29447,802,0.27,78680.41,4.61,5.61,84.91,1,1.5,2.37;
CIRA,29447,802,0.27,78680.68,76.68,(S),0.62,0,(S),22.07;
DORSAINVIL,29447,802,0.27,78680.95,(S),95.64,(S),(S),2.37,1.12;
EBERLEIN,29447,802,0.27,78681.23,91.9,0.62,1,0.87,3.49,2.12;
DEWING,29473,801,0.27,78681.5,93.76,(S),2.75,(S),1.75,1;
CLAUSELL,29473,801,0.27,78681.77,2.75,68.91,(S),(S),2.87,24.84;
BUZZELLI,29473,801,0.27,78682.04,98.38,(S),(S),0,0.75,(S);
GUARIN,29473,801,0.27,78682.31,13.61,(S),35.71,(S),3.5,46.94;
JANE,29473,801,0.27,78682.58,59.43,10.36,10.74,1,1.12,17.35;
RAZOR,29473,801,0.27,78682.86,52.06,43.57,(S),(S),1.37,2.62;
PARNES,29473,801,0.27,78683.13,95.88,1,0.87,0,1.37,0.87;
PICASSO,29473,801,0.27,78683.4,12.73,0.75,0.62,(S),(S),85.39;
OFFERMAN,29473,801,0.27,78683.67,94.51,(S),(S),0,1.75,3.25;
MERSCH,29473,801,0.27,78683.94,96.5,(S),0.75,0.87,(S),1.12;
MCCOWEN,29473,801,0.27,78684.21,77.4,18.23,(S),(S),1.75,2;
MAYBIN,29473,801,0.27,78684.48,48.31,45.94,(S),(S),3.12,1.87;
KNELLER,29473,801,0.27,78684.76,96.63,(S),0.62,(S),1.12,1.37;
KURAS,29473,801,0.27,78685.03,97.13,(S),(S),(S),1.87,(S);
KOZIEL,29473,801,0.27,78685.3,95.88,0,0.75,0,1.12,2.25;
KREEGER,29473,801,0.27,78685.57,93.63,(S),1.12,(S),2.62,2.12;
SOMARRIBA,29473,801,0.27,78685.84,4.62,(S),0,(S),(S),94.38;
STAHLEY,29473,801,0.27,78686.11,94.38,0.62,(S),(S),0.75,3.25;
THEDE,29473,801,0.27,78686.39,96.13,(S),0.62,(S),2,0.87;
SUNDAR,29473,801,0.27,78686.66,3.75,4.37,83.9,(S),6.37,(S);
RIDNER,29473,801,0.27,78686.93,95.26,1.5,(S),(S),2,0.62;
RYKER,29473,801,0.27,78687.2,93.51,(S),0.62,(S),2.12,2.75;
BABSON,29473,801,0.27,78687.47,95.76,1,(S),(S),1.25,1.5;
BALKCOM,29473,801,0.27,78687.74,57.55,35.71,(S),(S),3.5,2.87;
AYLESWORTH,29473,801,0.27,78688.01,92.51,(S),1.62,(S),2.12,3;
BORGESON,29473,801,0.27,78688.29,96.25,(S),(S),(S),1,1.87;
BINNEY,29473,801,0.27,78688.56,89.89,2,0.62,0.62,3.12,3.75;
ABELSON,29473,801,0.27,78688.83,94.51,0.87,1.12,0,2.37,1.12;
WEINREICH,29473,801,0.27,78689.1,95.51,(S),1.25,(S),0.87,2.12;
WEGLARZ,29502,800,0.27,78689.37,95.75,(S),(S),0,0.75,2.88;
WICKES,29502,800,0.27,78689.64,86.25,7.13,(S),(S),2.5,3;
ASHURST,29502,800,0.27,78689.91,85.25,8.25,(S),(S),1.75,4;
SAINSBURY,29502,800,0.27,78690.19,93.38,3.75,(S),(S),0.63,1.5;
SAUSEDA,29502,800,0.27,78690.46,15.38,(S),0,(S),(S),83.5;
SHAPLEY,29502,800,0.27,78690.73,92.88,1,(S),(S),1.5,3.75;
SHOLL,29502,800,0.27,78691,95.38,(S),(S),1.38,(S),2.38;
SULIMAN,29502,800,0.27,78691.27,44.88,39.5,5,(S),7.25,(S);
KRAUSZ,29502,800,0.27,78691.54,98.63,0,(S),(S),(S),0.63;
MANGONE,29502,800,0.27,78691.81,90.63,(S),1,(S),1.13,5.75;
MERCURE,29502,800,0.27,78692.08,79.13,8.38,(S),(S),0.88,10.25;
LUTGEN,29502,800,0.27,78692.36,94.38,(S),(S),1.13,2,1.13;
MISCHLER,29502,800,0.27,78692.63,96.38,(S),0.63,(S),0.63,2;
MONES,29502,800,0.27,78692.9,29.63,(S),30.75,(S),2.25,35.13;
NUCCI,29502,800,0.27,78693.17,93,(S),0.63,(S),0.75,5.38;
PELLE,29502,800,0.27,78693.44,76.88,16.5,2.13,0,1.5,3;
PADMANABHAN,29502,800,0.27,78693.71,2.25,(S),95,(S),1.63,1;
PRUSAK,29502,800,0.27,78693.98,96.75,(S),1.13,(S),0.75,1;
HOLOMAN,29502,800,0.27,78694.25,57.63,37,(S),(S),2.25,3;
HAMACHER,29502,800,0.27,78694.52,96.25,(S),(S),(S),1.38,1.5;
HADAD,29502,800,0.27,78694.8,81.75,0.88,1.88,0,2.63,12.88;
EXPOSITO,29502,800,0.27,78695.07,20.38,0.63,(S),(S),(S),78.13;
GITTINS,29502,800,0.27,78695.34,93.38,(S),1.25,(S),1.25,3.13;
GLAZEBROOK,29502,800,0.27,78695.61,92.88,3.75,(S),(S),1,1.5;
ERPELDING,29502,800,0.27,78695.88,96.13,(S),(S),0,1,2.5;
DUMAN,29502,800,0.27,78696.15,85.75,1.38,(S),(S),2.5,9.63;
BUTKOVICH,29528,799,0.27,78696.42,94.99,(S),1.13,(S),(S),2.88;
CLIPPINGER,29528,799,0.27,78696.69,94.24,(S),1.88,(S),1.88,1.63;
CINCO,29528,799,0.27,78696.96,17.77,(S),46.18,(S),6.01,29.29;
GENIS,29528,799,0.27,78697.24,46.18,1.63,(S),(S),0.75,50.56;
HIRE,29528,799,0.27,78697.51,94.87,1,(S),(S),1.5,2.25;
ISKANDER,29528,799,0.27,78697.78,91.49,1.38,2.63,0,3.38,1.13;
RADO,29528,799,0.27,78698.05,89.49,(S),0.63,(S),1.25,7.88;
MISENER,29528,799,0.27,78698.32,94.87,(S),0.75,(S),1,2.88;
MEINECKE,29528,799,0.27,78698.59,95.87,(S),(S),(S),0.75,2.5;
MEINEN,29528,799,0.27,78698.86,96.62,(S),1,(S),0.88,1.13;
LALLEY,29528,799,0.27,78699.13,96.87,(S),0.63,(S),0.63,1.5;
KARAN,29528,799,0.27,78699.4,56.2,4.51,30.41,1,6.01,1.88;
RHUDY,29528,799,0.27,78699.67,96.12,(S),0.63,(S),1,1.5;
AUGUSTYNIAK,29528,799,0.27,78699.94,95.99,(S),0,0,(S),3.5;
BOECKER,29528,799,0.27,78700.22,97.62,0,(S),(S),(S),1.5;
AMESQUITA,29528,799,0.27,78700.49,6.88,0,(S),0,(S),92.49;
ZEITLIN,29528,799,0.27,78700.76,97,(S),(S),0,1,1;
ZENT,29528,799,0.27,78701.03,95.37,0,1,0.75,1.88,1;
WARZECHA,29528,799,0.27,78701.3,95.99,(S),1,(S),0.75,2;
WALMER,29528,799,0.27,78701.57,92.74,1.25,(S),(S),3.13,2.13;
VI,29528,799,0.27,78701.84,10.39,(S),75.59,(S),2.63,9.14;
UNGARO,29528,799,0.27,78702.11,86.36,(S),(S),0.75,2.25,9.89;
TSCHIRHART,29550,798,0.27,78702.38,94.61,(S),(S),0,1.25,3.76;
WESTIN,29550,798,0.27,78702.65,90.35,2.76,(S),(S),1.88,4.01;
WIANT,29550,798,0.27,78702.92,95.36,(S),0.75,(S),1.25,2.01;
WOLLARD,29550,798,0.27,78703.19,93.98,3.01,(S),(S),0.88,1.63;
WOLOSZYN,29550,798,0.27,78703.46,94.74,0,1.63,0,0.63,3.01;
AXTON,29550,798,0.27,78703.73,93.98,1.25,(S),(S),2.26,1.25;
BASHA,29550,798,0.27,78704,68.42,10.4,14.91,(S),3.76,(S);
ROBERTI,29550,798,0.27,78704.28,92.48,(S),1.75,(S),1.5,3.76;
TEUFEL,29550,798,0.27,78704.55,96.12,(S),0.88,(S),1.5,1.38;
TIBERI,29550,798,0.27,78704.82,97.24,(S),(S),(S),0.88,1.13;
KROGSTAD,29550,798,0.27,78705.09,94.24,(S),(S),(S),1.75,3.13;
KOUNTZ,29550,798,0.27,78705.36,85.59,8.9,(S),(S),2.13,2.88;
KOSTELNIK,29550,798,0.27,78705.63,98.12,(S),0,0,(S),1.38;
MCCLATCHEY,29550,798,0.27,78705.9,76.19,17.04,1.25,0.88,3.51,1.13;
MACIVER,29550,798,0.27,78706.17,94.11,(S),1.13,(S),2.26,1.38;
LIVERPOOL,29550,798,0.27,78706.44,5.39,85.21,(S),(S),4.26,4.76;
NALBANDIAN,29550,798,0.27,78706.71,93.86,0,0.88,0,2.01,3.26;
RANDAL,29550,798,0.27,78706.98,62.91,29.7,(S),(S),2.63,3.38;
PLATTER,29550,798,0.27,78707.25,92.61,2.63,0.75,0.88,1.13,2.01;
PERMAN,29550,798,0.27,78707.52,94.24,1.88,1.38,(S),(S),1.38;
HENDRYX,29550,798,0.27,78707.79,85.21,6.52,1.13,1,2.88,3.26;
HELBERT,29550,798,0.27,78708.06,93.73,1.25,(S),(S),1,3.51;
CORDNER,29550,798,0.27,78708.33,83.96,11.78,(S),(S),1.38,1.63;
CARLI,29550,798,0.27,78708.6,91.98,(S),0.88,0,(S),6.39;
CANIZALEZ,29550,798,0.27,78708.87,3.38,(S),1.13,0,(S),94.86;
DOROTHY,29550,798,0.27,78709.14,84.34,9.27,0.63,1.5,2.01,2.26;
DUPLECHIN,29550,798,0.27,78709.42,91.1,7.39,(S),(S),(S),0.75;
CRITZER,29550,798,0.27,78709.69,95.24,0,0.63,1,0.88,2.26;
CUMBERLEDGE,29550,798,0.27,78709.96,94.86,(S),(S),(S),1.25,3.13;
DANSIE,29550,798,0.27,78710.23,96.74,(S),(S),0,(S),2.26;
DADDIO,29550,798,0.27,78710.5,93.86,(S),(S),0,1.38,4.14;
DELGRECO,29581,797,0.27,78710.77,95.61,(S),(S),(S),0.88,2.51;
CARRIE,29581,797,0.27,78711.04,58.09,32.37,0.88,0,3.39,5.27;
CATINO,29581,797,0.27,78711.31,92.85,(S),1,(S),2.26,3.14;
HAYNESWORTH,29581,797,0.27,78711.58,2.63,89.08,(S),(S),5.4,2.13;
HANCOX,29581,797,0.27,78711.85,74.15,18.82,(S),(S),1.76,3.89;
HOUSH,29581,797,0.27,78712.12,94.35,1,(S),(S),1.88,1.38;
GRANLUND,29581,797,0.27,78712.39,94.86,(S),0,(S),1.13,3.39;
PECHA,29581,797,0.27,78712.66,95.23,0,(S),(S),(S),3.51;
PERFETTO,29581,797,0.27,78712.93,92.6,(S),0.63,0,(S),6.27;
PICKER,29581,797,0.27,78713.2,95.11,0.63,(S),(S),0.75,2.76;
PINAL,29581,797,0.27,78713.47,4.52,0.63,(S),7.78,(S),86.83;
PARISIEN,29581,797,0.27,78713.74,34.25,11.17,(S),46.55,4.52,(S);
PLANTS,29581,797,0.27,78714.01,95.86,(S),(S),(S),2.38,0.63;
NEWHARD,29581,797,0.27,78714.28,94.73,(S),0.88,(S),1.88,2.26;
MCCANNA,29581,797,0.27,78714.55,91.97,0.63,0.63,1.76,2.89,2.13;
MCVICAR,29581,797,0.27,78714.82,94.48,(S),(S),(S),0.63,3.76;
MANKO,29581,797,0.27,78715.09,94.6,0.88,2.51,0,0.75,1.25;
KEALY,29581,797,0.27,78715.36,93.6,0.88,(S),(S),2.63,2.01;
TODOROV,29581,797,0.27,78715.63,97.99,(S),(S),0,0.88,0.88;
STIGLER,29581,797,0.27,78715.9,55.58,39.65,(S),(S),1.76,2.51;
ROBUCK,29581,797,0.27,78716.17,93.6,2.38,(S),(S),1.38,1.63;
BARBERO,29581,797,0.27,78716.44,65.87,0.75,10.79,0,2.89,19.7;
VANACKER,29581,797,0.27,78716.71,97.11,(S),(S),(S),0.75,1.25;
YANDLE,29604,796,0.27,78716.98,96.61,0.63,(S),(S),1.38,1.13;
WISNEWSKI,29604,796,0.27,78717.25,96.86,(S),(S),(S),(S),1.51;
BASEY,29604,796,0.27,78717.52,67.21,25.5,(S),(S),3.27,3.64;
BOTHE,29604,796,0.27,78717.79,92.21,1.51,2.01,(S),(S),2.89;
ALESI,29604,796,0.27,78718.06,94.72,(S),(S),(S),0.63,3.52;
ADAMI,29604,796,0.27,78718.33,85.43,(S),2.01,(S),2.14,9.55;
SABIO,29604,796,0.27,78718.6,17.46,2.64,43.84,0,2.76,33.29;
SAMPSEL,29604,796,0.27,78718.87,96.36,0.63,(S),(S),2.14,(S);
SCIULLI,29604,796,0.27,78719.14,95.35,1.38,(S),(S),1.13,1.76;
SOBECK,29604,796,0.27,78719.41,98.37,0,(S),0.88,(S),(S);
LULL,29604,796,0.27,78719.68,95.6,2.39,(S),(S),(S),1.13;
NEPAL,29604,796,0.27,78719.95,2.64,2.51,90.58,(S),3.64,(S);
NELOMS,29604,796,0.27,78720.22,6.28,87.31,(S),(S),4.27,1.76;
RADWAN,29604,796,0.27,78720.49,92.59,1.63,(S),(S),2.76,2.26;
HEADINGS,29604,796,0.27,78720.76,96.61,2.14,(S),0,(S),(S);
HEU,29604,796,0.27,78721.03,7.66,(S),81.78,(S),8.17,2.01;
BUZA,29604,796,0.27,78721.3,91.96,(S),3.02,(S),1.13,3.02;
BRINKMEYER,29604,796,0.27,78721.57,97.86,(S),(S),(S),0.63,0.75;
BRIENZA,29604,796,0.27,78721.84,94.47,(S),0.63,(S),0.63,3.89;
DARTER,29604,796,0.27,78722.11,90.45,1.51,0.63,1.38,2.51,3.52;
CURCI,29604,796,0.27,78722.38,93.22,(S),1.01,(S),1.13,4.27;
DYKMAN,29604,796,0.27,78722.65,95.85,(S),(S),(S),1.26,1.38;
CULTON,29626,795,0.27,78722.92,64.28,28.81,(S),(S),4.65,1.64;
DAPONTE,29626,795,0.27,78723.19,96.1,(S),(S),0,1.38,2.01;
DAUL,29626,795,0.27,78723.46,95.35,0.88,(S),(S),1.51,1.38;
DICAMILLO,29626,795,0.27,78723.73,95.97,(S),(S),(S),(S),3.4;
DEPAUW,29626,795,0.27,78724,96.23,(S),(S),0.63,1.38,1.38;
CADOTTE,29626,795,0.27,78724.27,47.04,(S),(S),41.26,6.29,2.77;
CANIGLIA,29626,795,0.27,78724.54,96.1,0,(S),(S),0.88,2.77;
CHRISTISON,29626,795,0.27,78724.8,93.08,(S),1.51,(S),2.77,1.64;
CHADD,29626,795,0.27,78725.07,92.96,(S),(S),(S),3.02,2.77;
IKERD,29626,795,0.27,78725.34,88.68,4.28,0.88,0.63,2.89,2.64;
HUE,29626,795,0.27,78725.61,31.57,11.32,44.03,(S),8.55,(S);
FAZZINO,29626,795,0.27,78725.88,96.6,(S),(S),0,(S),2.52;
GABOURY,29626,795,0.27,78726.15,96.48,(S),0.63,(S),1.13,1.51;
FREMONT,29626,795,0.27,78726.42,74.47,16.48,0.88,2.89,1.89,3.4;
PETITO,29626,795,0.27,78726.69,93.96,(S),0.75,0,(S),4.53;
MULQUEEN,29626,795,0.27,78726.96,93.21,(S),1.01,(S),1.76,3.9;
LUNDAHL,29626,795,0.27,78727.23,91.7,0,0.88,0.88,2.77,3.77;
LUCCHESE,29626,795,0.27,78727.5,95.09,(S),(S),0,(S),3.77;
LEVERTON,29626,795,0.27,78727.77,95.47,0.88,(S),(S),1.76,1.13;
KAUSHIK,29626,795,0.27,78728.04,3.02,(S),94.21,0,2.14,(S);
KLOPFER,29626,795,0.27,78728.31,95.35,(S),0.88,(S),1.64,2.01;
KA,29626,795,0.27,78728.58,14.97,20.75,57.23,(S),5.41,(S);
JUNIOUS,29626,795,0.27,78728.85,1.64,93.08,(S),(S),3.14,1.89;
KOYAMA,29626,795,0.27,78729.12,9.18,(S),77.48,(S),8.55,4.65;
STREGE,29626,795,0.27,78729.39,94.09,(S),1.01,(S),1.38,2.77;
SZOSTAK,29626,795,0.27,78729.66,96.6,(S),(S),0,0.88,2.14;
SANDIEGO,29626,795,0.27,78729.93,4.91,0.63,73.58,3.52,3.77,13.58;
SESMA,29626,795,0.27,78730.19,13.08,(S),1.13,(S),0.88,84.53;
RHAMES,29626,795,0.27,78730.46,27.17,66.16,(S),(S),2.14,4.03;
ABRAHAMSEN,29626,795,0.27,78730.73,94.97,1.13,(S),(S),0.63,2.89;
BLUESTEIN,29626,795,0.27,78731,94.47,2.64,0.63,0,0.75,1.51;
WOLINSKI,29626,795,0.27,78731.27,98.11,(S),(S),0.63,(S),0.75;
YEAKEL,29626,795,0.27,78731.54,96.48,(S),(S),(S),1.26,1.38;
WAYE,29626,795,0.27,78731.81,57.48,36.6,1.76,0,2.52,1.64;
VITTI,29626,795,0.27,78732.08,94.34,(S),(S),(S),(S),4.4;
VANDEBERG,29661,794,0.27,78732.35,95.34,(S),(S),0.88,1.89,1.39;
BECKUM,29661,794,0.27,78732.62,64.86,29.09,(S),(S),2.27,2.9;
BALDO,29661,794,0.27,78732.89,71.03,1.01,12.72,0.88,2.14,12.22;
BAILOR,29661,794,0.27,78733.16,89.8,5.04,(S),(S),1.89,1.89;
ARMENT,29661,794,0.27,78733.43,91.81,0.88,0.88,1.26,1.13,4.03;
AMACKER,29661,794,0.27,78733.7,69.9,23.93,(S),(S),1.51,3.53;
ZEIS,29661,794,0.27,78733.97,96.47,(S),(S),0,0.88,2.14;
SWANTEK,29661,794,0.27,78734.23,96.47,(S),(S),(S),0.76,2.02;
SREY,29661,794,0.27,78734.5,2.39,(S),93.07,(S),3.02,1.01;
SILBAUGH,29661,794,0.27,78734.77,95.21,(S),0.88,(S),1.76,1.13;
KULKA,29661,794,0.27,78735.04,95.59,(S),0.76,(S),0.88,2.14;
KORBEL,29661,794,0.27,78735.31,97.1,(S),0,(S),1.01,1.13;
KARLEN,29661,794,0.27,78735.58,92.44,(S),1.64,(S),3.4,1.89;
KILMARTIN,29661,794,0.27,78735.85,95.72,(S),1.26,(S),1.26,1.51;
KETCHEM,29661,794,0.27,78736.12,96.85,(S),(S),(S),1.89,(S);
LENTS,29661,794,0.27,78736.39,95.72,0.88,0.63,0.88,1.01,0.88;
LIEBE,29661,794,0.27,78736.66,93.07,(S),0,(S),2.14,4.28;
LYDE,29661,794,0.27,78736.93,23.93,69.77,(S),(S),2.52,2.77;
MANGAT,29661,794,0.27,78737.2,4.66,(S),91.31,0,3.02,(S);
PITSCH,29661,794,0.27,78737.46,95.84,(S),1.01,(S),1.51,0.88;
PENNISI,29661,794,0.27,78737.73,93.83,(S),(S),0,1.51,4.03;
REIFSNYDER,29661,794,0.27,78738,96.73,(S),(S),0,1.01,1.51;
FLECHA,29661,794,0.27,78738.27,8.56,2.14,(S),0,(S),88.79;
FOTHERGILL,29661,794,0.27,78738.54,88.16,7.18,(S),(S),2.14,1.76;
GLASSON,29661,794,0.27,78738.81,95.59,(S),(S),1.13,(S),2.14;
GIRMA,29661,794,0.27,78739.08,1.26,94.84,(S),(S),1.64,1.13;
GAVINO,29661,794,0.27,78739.35,6.17,(S),32.24,(S),2.64,58.44;
HAZELETT,29661,794,0.27,78739.62,89.8,6.17,(S),(S),2.14,1.76;
CAYCE,29661,794,0.27,78739.89,78.34,16.37,(S),(S),2.9,1.89;
DEJAGER,29661,794,0.27,78740.16,93.58,(S),0.88,(S),2.77,2.52;
CREA,29661,794,0.27,78740.43,91.06,(S),0.63,(S),1.76,5.54;
EMMEL,29661,794,0.27,78740.69,95.59,(S),(S),0,2.14,1.64;
DEMEYER,29693,793,0.27,78740.96,96.6,(S),(S),0,1.39,1.26;
BUDREAU,29693,793,0.27,78741.23,89.16,(S),(S),6.31,1.77,2.14;
HEMMERT,29693,793,0.27,78741.5,95.46,(S),(S),1.13,0.63,2.52;
HEMSTREET,29693,793,0.27,78741.77,88.9,(S),1.13,5.3,(S),3.91;
HARCROW,29693,793,0.27,78742.04,93.06,(S),(S),1.89,2.65,1.77;
GUASTELLA,29693,793,0.27,78742.31,94.33,(S),(S),(S),1.13,3.66;
HOLMER,29693,793,0.27,78742.58,94.07,1.51,(S),(S),1.26,2.02;
GOVONI,29693,793,0.27,78742.85,95.71,(S),(S),(S),1.26,1.64;
FIORAVANTI,29693,793,0.27,78743.11,96.22,(S),(S),0,(S),2.9;
FRAYRE,29693,793,0.27,78743.38,5.04,(S),2.52,(S),0,92.31;
MOSEMAN,29693,793,0.27,78743.65,95.59,1.51,(S),(S),0.76,1.26;
MARICH,29693,793,0.27,78743.92,91.55,0.88,(S),(S),1.51,5.17;
MEHROTRA,29693,793,0.27,78744.19,2.14,(S),93.82,(S),2.4,0.76;
LYDIC,29693,793,0.27,78744.46,96.47,0,(S),(S),(S),2.9;
LOUQUE,29693,793,0.27,78744.73,96.97,1.77,(S),0,(S),0.88;
LIZANA,29693,793,0.27,78745,57.88,21.06,(S),(S),2.65,17.15;
KILBORN,29693,793,0.27,78745.27,85.25,3.91,1.26,2.27,3.91,3.4;
LASCH,29693,793,0.27,78745.53,96.09,(S),(S),(S),0.63,2.27;
SOOTER,29693,793,0.27,78745.8,92.69,(S),(S),2.52,2.14,1.89;
RITSEMA,29693,793,0.27,78746.07,95.59,(S),0.76,(S),1.77,1.64;
SHARPLEY,29693,793,0.27,78746.34,54.35,41.49,(S),(S),2.4,0.76;
SCHLAGER,29693,793,0.27,78746.61,96.34,(S),(S),(S),0.76,2.14;
BOYT,29693,793,0.27,78746.88,92.18,2.65,(S),(S),1.64,2.14;
VANECK,29693,793,0.27,78747.15,94.83,1.39,(S),(S),2.14,0.88;
VASUDEVAN,29693,793,0.27,78747.42,1.51,(S),96.85,(S),0.76,(S);
TULLOCK,29693,793,0.27,78747.68,86.63,8.2,(S),(S),2.02,2.14;
WEATHERSBEE,29719,792,0.27,78747.95,76.01,19.07,(S),(S),2.27,1.77;
BEGANOVIC,29719,792,0.27,78748.22,97.47,1.01,(S),(S),0.76,0.63;
BEAVEN,29719,792,0.27,78748.49,85.86,6.57,(S),(S),1.77,5.56;
SEABURY,29719,792,0.27,78748.76,75.51,14.39,(S),(S),6.06,2.02;
ROHLEDER,29719,792,0.27,78749.03,94.95,(S),(S),(S),1.01,3.16;
SAGO,29719,792,0.27,78749.3,43.31,43.43,1.52,6.44,1.14,4.17;
STUFFLEBEAM,29719,792,0.27,78749.56,95.71,(S),0.88,(S),1.52,1.52;
KINNUNEN,29719,792,0.27,78749.83,93.43,0,1.01,1.52,2.53,1.52;
KALEY,29719,792,0.27,78750.1,93.18,2.27,1.14,0,0.63,2.78;
JURKIEWICZ,29719,792,0.27,78750.37,95.45,0,0.63,0,1.39,2.53;
MUNNERLYN,29719,792,0.27,78750.64,52.4,42.93,(S),(S),2.78,1.52;
MILORD,29719,792,0.27,78750.91,9.47,80.93,(S),(S),2.65,6.31;
GAJDA,29719,792,0.27,78751.18,96.46,(S),0.63,(S),1.39,1.14;
GORCZYCA,29719,792,0.27,78751.44,96.84,0,0.76,0,0.88,1.52;
GOLDSON,29719,792,0.27,78751.71,22.73,69.95,(S),(S),3.66,2.9;
JIAO,29719,792,0.27,78751.98,2.15,(S),96.34,0,0.88,(S);
HALPERT,29719,792,0.27,78752.25,98.36,(S),(S),0,(S),(S);
CHIRIBOGA,29719,792,0.27,78752.52,12.5,(S),(S),0,(S),86.99;
DEMERITT,29719,792,0.27,78752.79,87.75,7.07,(S),(S),1.39,3.41;
DEARMON,29719,792,0.27,78753.05,73.11,19.95,(S),(S),2.27,3.41;
CREEGAN,29719,792,0.27,78753.32,95.33,1.01,0.63,0,0.63,2.4;
EMGE,29740,791,0.27,78753.59,95.7,(S),(S),(S),0.88,1.9;
